GW,player_id,position,first_name,second_name,points,opp_diff,was_home,minutes,minutes_sum,bps_sum,influence_sum,threat_sum,ict_sum,creat_sum,yel_sum,red_sum,selected_by,tran_sum,goals_sum,assists_sum,points_sum,cost_sum,saves_sum,goals_con_sum,clean_sheets_sum,season
19,436,2,Gareth,McAuley,2,46,FALSE,90,270,43,77.4,6,8.4,0.2,0,0,3640915,-16794,0,0,5,147,0,4,0,1617
20,436,2,Gareth,McAuley,8,34,TRUE,90,270,37,67.8,12,8,0.3,0,0,3602573,-44350,0,0,5,147,0,4,0,1617
21,436,2,Gareth,McAuley,-3,86,FALSE,90,270,47,84.8,41,12.6,0.2,0,0,3564237,-43874,1,0,12,147,0,3,0,1617
22,436,2,Gareth,McAuley,12,24,TRUE,90,270,35,63.6,41,10.5,0.5,1,0,3576390,4047,1,0,7,147,0,6,0,1617
23,436,2,Gareth,McAuley,2,28,FALSE,90,270,60,89,37,13.7,10.7,1,0,3575286,-9341,1,1,17,147,0,5,1,1617
24,436,2,Gareth,McAuley,7,44,TRUE,90,270,50,68,24,10.3,11.4,1,0,3633895,48396,0,1,11,147,0,5,1,1617
25,436,2,Gareth,McAuley,8,45,FALSE,90,270,75,88.6,39,13.8,11.1,0,0,3692701,52272,0,1,21,148,0,1,2,1617
26,436,2,Gareth,McAuley,10,46,TRUE,90,270,67,114,76,19,0.8,0,0,3815162,114910,1,0,17,150,0,3,1,1617
27,436,2,Gareth,McAuley,1,41,TRUE,90,270,77,130.4,95,22.5,0.1,0,0,3940554,116874,2,0,25,152,0,3,1,1617
28,436,2,Gareth,McAuley,1,61,FALSE,90,270,65,120.8,82,20.3,0.2,0,0,4094166,142678,2,0,19,154,0,5,0,1617
29,436,2,Gareth,McAuley,2,75,TRUE,90,270,50,76.8,43,12.1,1,0,0,4231819,125842,1,0,12,155,0,6,0,1617
30,436,2,Gareth,McAuley,8,69,FALSE,90,270,33,44,4,4.9,0.9,0,0,4301134,61028,0,0,4,156,0,6,0,1617
31,436,2,Gareth,McAuley,0,40,FALSE,55,270,48,57.4,2,6,1,0,0,4324926,17367,0,0,11,156,0,4,1,1617
32,436,2,Gareth,McAuley,1,46,TRUE,52,235,42,48,2,5,0.3,0,0,4347523,18906,0,0,10,157,0,3,1,1617
33,436,2,Gareth,McAuley,2,76,TRUE,90,197,41,54.8,2,5.7,0.4,0,0,4385761,34868,0,0,9,158,0,3,1,1617
35,436,2,Gareth,McAuley,2,44,TRUE,90,197,25,38,4,4.3,0.3,0,0,4384241,-4060,0,0,3,159,0,4,0,1617
36,436,2,Gareth,McAuley,0,40,FALSE,90,232,36,55,12,9.2,24.5,0,0,4230343,-42502,0,0,5,158,0,3,0,1617
37,436,2,Gareth,McAuley,6,93,TRUE,63,270,39,70,14,11.9,34.4,1,0,4034901,-83611,0,0,4,156,0,4,0,1617
37,436,2,Gareth,McAuley,6,93,TRUE,63,243,52,79,12,12.6,34.6,1,0,3823183,-99264,0,0,8,154,0,3,1,1617
4,78,2,Gary,Cahill,1,41,FALSE,90,270,49,39.2,38,8.1,2.5,1,0,624936,-14912,0,0,9,180,0,2,1,1617
5,78,2,Gary,Cahill,1,76,TRUE,90,270,49,33.4,30,6.6,2.1,1,0,653312,-19886,0,0,8,180,0,3,1,1617
6,78,2,Gary,Cahill,1,75,FALSE,90,270,55,50,48,10,1.6,0,0,643697,-26732,0,0,8,180,0,4,1,1617
7,78,2,Gary,Cahill,6,34,FALSE,90,270,39,53.6,28,8.3,1.5,0,0,626934,-27112,0,0,3,180,0,7,0,1617
8,78,2,Gary,Cahill,6,44,TRUE,90,270,53,69,31,11.2,12,0,0,597855,-34408,0,0,8,179,0,5,1,1617
9,78,2,Gary,Cahill,14,69,TRUE,90,270,62,45,19,8.6,22.8,0,0,572324,-30330,0,0,13,178,0,3,2,1617
10,78,2,Gary,Cahill,6,46,FALSE,90,270,93,86.4,48,15.7,23.5,0,0,559288,-17425,1,0,26,177,0,0,3,1617
11,78,2,Gary,Cahill,6,61,TRUE,83,270,89,71.8,41,12.6,14.1,0,0,604127,35482,1,0,26,177,0,0,3,1617
12,78,2,Gary,Cahill,8,28,FALSE,90,263,87,74,35,11.3,4.7,0,0,695607,77065,1,0,26,178,0,0,3,1617
13,78,2,Gary,Cahill,2,86,TRUE,90,263,79,50,2,5.7,4.9,0,0,849001,131378,0,0,20,180,0,0,3,1617
14,78,2,Gary,Cahill,0,78,FALSE,90,263,71,61,2,6.7,3.9,0,0,1016291,146236,0,0,16,183,0,1,2,1617
15,78,2,Gary,Cahill,7,45,TRUE,90,270,53,59.8,7,7,2.5,0,0,1172204,136714,0,0,10,185,0,2,1,1617
16,78,2,Gary,Cahill,7,24,FALSE,90,270,50,57.2,7,6.7,2.3,0,0,1276246,90447,0,0,9,186,0,2,1,1617
17,78,2,Gary,Cahill,8,41,FALSE,90,270,63,52.4,7,6.3,2.8,0,0,1330171,43336,0,0,14,187,0,1,2,1617
18,78,2,Gary,Cahill,7,46,TRUE,90,270,85,61,17,8.3,4.2,0,0,1363701,25823,0,0,22,188,0,0,3,1617
19,78,2,Gary,Cahill,7,44,TRUE,90,270,83,46.4,17,6.9,4.9,0,0,1412390,40071,0,0,22,189,0,0,3,1617
20,78,2,Gary,Cahill,0,86,FALSE,90,270,81,85.2,71,16.2,5,0,0,1472105,50235,1,0,22,190,0,2,2,1617
21,78,2,Gary,Cahill,6,44,FALSE,90,270,69,89.4,54,14.7,3.6,1,0,1542116,59589,1,0,14,191,0,4,1,1617
22,78,2,Gary,Cahill,15,34,TRUE,90,270,69,101.2,72,17.5,2.2,1,0,1609359,52094,1,0,13,192,0,4,1,1617
23,78,2,Gary,Cahill,2,76,FALSE,90,270,77,89.4,55,14.6,2.5,1,0,1663115,38204,1,0,21,192,0,2,2,1617
24,78,2,Gary,Cahill,2,75,TRUE,90,270,70,73.6,55,13,1.9,0,0,1719312,37990,1,0,23,193,0,1,2,1617
25,78,2,Gary,Cahill,2,40,FALSE,90,270,53,58.4,47,10.8,2.7,0,0,1765090,35036,1,0,19,194,0,2,1,1617
26,78,2,Gary,Cahill,2,41,TRUE,90,270,36,45.2,10,5.8,2.6,0,0,1825226,48776,0,0,6,195,0,3,0,1617
27,78,2,Gary,Cahill,2,45,FALSE,90,270,37,53.8,16,8.5,15.4,0,0,1878773,43864,0,0,6,195,0,3,0,1617
29,78,2,Gary,Cahill,8,44,FALSE,90,270,45,69,6,9.3,17.9,0,0,1913730,25332,0,0,6,195,0,3,0,1617
30,78,2,Gary,Cahill,0,41,TRUE,90,270,54,89,25,13.2,18,0,0,1922817,13741,1,0,12,195,0,3,0,1617
31,78,2,Gary,Cahill,2,78,TRUE,90,270,58,90.2,23,13.3,19.5,1,0,1964015,45779,1,0,10,196,0,4,0,1617
32,78,2,Gary,Cahill,2,46,FALSE,90,270,56,91.6,29,14.7,26.6,1,0,2007585,48879,1,0,10,197,0,4,0,1617
33,78,2,Gary,Cahill,0,69,FALSE,90,270,44,64.2,12,10.3,27.1,1,0,2059924,46259,0,0,4,198,0,4,0,1617
34,78,2,Gary,Cahill,7,46,TRUE,90,270,41,61.4,10,8.5,13.7,1,0,2053310,-10116,0,0,4,198,0,4,0,1617
35,78,2,Gary,Cahill,14,61,FALSE,90,270,50,82.2,23,11.1,5.6,1,0,2006906,-50403,1,0,9,198,0,5,0,1617
36,78,2,Gary,Cahill,6,28,TRUE,90,270,69,122.8,61,18.9,4.7,2,0,1949921,-60875,2,0,21,198,0,4,1,1617
37,78,2,Gary,Cahill,6,45,FALSE,90,270,87,128,72,20.5,4.8,1,0,1945159,-9131,2,0,27,198,0,2,2,1617
37,78,2,Gary,Cahill,6,45,FALSE,90,270,86,88.8,83,17.6,4.5,1,0,2004233,54472,1,0,26,199,0,0,3,1617
38,78,2,Gary,Cahill,6,24,TRUE,63,180,53,27.8,43,7.4,3.6,0,0,2068611,79898,0,0,12,200,0,0,2,1617
4,491,3,Gastón,Ramírez,0,41,TRUE,34,228,28,31.2,25,13.3,77.2,2,0,176631,24262,0,1,7,165,0,1,1,1617
6,491,3,Gastón,Ramírez,1,86,TRUE,58,186,17,7.6,33,11.6,75.4,2,0,187485,-21402,0,0,4,165,0,3,1,1617
9,491,3,Gastón,Ramírez,3,75,FALSE,84,180,14,20.8,42,8.9,26.2,1,0,105719,-18954,0,0,3,163,0,3,0,1617
10,491,3,Gastón,Ramírez,10,46,TRUE,62,206,25,25,58,14.2,58.6,1,0,94544,-11471,0,0,5,161,0,1,1,1617
30,491,3,Gastón,Ramírez,1,41,FALSE,38,202,27,32.6,39,12.8,60.4,0,0,72178,-338,0,0,5,156,0,5,0,1617
18,223,2,Gaël,Clichy,6,34,FALSE,90,180,44,40.4,2,6.4,21.5,0,0,135334,-1862,0,0,9,156,0,1,1,1617
20,223,2,Gaël,Clichy,11,40,TRUE,90,180,41,35.2,2,6.4,26.6,0,0,137235,728,0,0,8,156,0,1,1,1617
21,223,2,Gaël,Clichy,0,61,FALSE,90,180,55,62.2,9,10.4,33.3,0,0,139001,844,1,0,17,156,0,1,1,1617
22,223,2,Gaël,Clichy,1,86,TRUE,83,180,48,59,7,9.7,31.2,0,0,146233,5336,1,0,11,156,0,5,0,1617
27,223,2,Gaël,Clichy,6,24,FALSE,90,180,50,40.8,0,5,9,0,0,154984,-1200,0,0,9,156,0,1,1,1617
27,223,2,Gaël,Clichy,9,44,TRUE,90,180,50,40.8,0,5,9,0,0,154984,-1200,0,0,9,156,0,1,1,1617
29,223,2,Gaël,Clichy,1,76,TRUE,90,180,65,41.6,2,6.9,25,0,0,152271,-1422,0,0,15,156,0,0,2,1617
30,223,2,Gaël,Clichy,1,75,FALSE,90,270,70,52.4,4,8.7,30.6,1,0,151330,-208,0,0,16,156,0,1,2,1617
31,223,2,Gaël,Clichy,0,93,FALSE,90,270,57,47,4,8,29,1,0,156073,2365,0,0,11,156,0,3,1,1617
32,223,2,Gaël,Clichy,2,34,TRUE,90,270,31,35.2,2,5.3,15.4,2,0,161187,3389,0,0,2,156,0,5,0,1617
33,223,2,Gaël,Clichy,7,46,FALSE,90,270,47,38.8,2,6.9,27.3,1,0,167267,5044,0,0,3,156,0,5,0,1617
35,223,2,Gaël,Clichy,1,28,FALSE,49,180,53,35.6,2,7.4,36.6,0,0,177506,5703,0,0,9,156,0,1,1,1617
37,223,2,Gaël,Clichy,2,44,TRUE,90,229,45,25.8,15,7.9,38.4,0,0,220283,26972,0,0,9,156,0,2,1,1617
38,223,2,Gaël,Clichy,6,40,FALSE,90,180,42,25.2,9,7,35.7,0,0,243442,44755,0,0,8,156,0,1,1,1617
5,320,2,Geoff,Cameron,0,41,FALSE,90,180,37,40,40,8.2,2.2,0,0,37646,-2827,0,0,2,133,0,5,0,1617
6,320,2,Geoff,Cameron,3,45,TRUE,90,270,48,57.8,40,10,2.4,0,0,36652,-1769,0,0,2,132,0,9,0,1617
7,320,2,Geoff,Cameron,2,69,FALSE,90,270,45,49.8,38,9.3,5.3,0,0,36635,-621,0,0,3,132,0,9,0,1617
8,320,2,Geoff,Cameron,6,24,TRUE,90,270,33,47.2,26,7.8,4.4,0,0,36676,-320,0,0,5,132,0,6,0,1617
9,320,2,Geoff,Cameron,7,34,FALSE,90,270,49,55.6,63,13.6,17.4,0,0,39896,2749,0,0,11,132,0,2,1,1617
29,320,2,Geoff,Cameron,0,93,TRUE,90,189,46,27.8,13,5.9,18.1,0,0,23844,365,0,0,13,126,0,0,2,1617
31,320,2,Geoff,Cameron,2,40,FALSE,90,180,32,25.6,0,2.8,2.4,1,0,42969,9549,0,0,6,126,0,2,1,1617
32,320,2,Geoff,Cameron,1,76,TRUE,90,180,33,48.2,2,6.9,18.2,1,0,52810,8078,0,0,2,126,0,3,0,1617
33,320,2,Geoff,Cameron,2,34,TRUE,90,180,30,42.4,6,6.8,18.9,0,0,54916,1879,0,0,3,126,0,3,0,1617
34,320,2,Geoff,Cameron,1,41,FALSE,90,270,43,57.2,8,8.9,22.7,0,0,54590,-394,0,0,5,126,0,4,0,1617
35,320,2,Geoff,Cameron,6,45,TRUE,90,270,45,58.4,6,8.5,19.9,0,0,55215,539,0,0,4,126,0,5,0,1617
36,320,2,Geoff,Cameron,1,46,FALSE,90,270,57,63,21,11.6,31.1,0,0,55738,445,0,0,9,126,0,3,1,1617
37,320,2,Geoff,Cameron,0,75,TRUE,90,270,57,65.8,29,15.4,58.2,0,0,55264,-534,0,0,8,126,0,4,1,1617
38,320,2,Geoff,Cameron,12,46,FALSE,90,270,47,49.2,50,16.1,60.8,0,0,53954,-1354,0,0,7,126,0,6,1,1617
4,62,3,George,Boyd,2,34,TRUE,90,270,30,26.4,22,9.1,42.5,0,0,24885,-1215,0,0,7,165,0,4,1,1617
5,62,3,George,Boyd,2,44,FALSE,90,270,32,25.8,38,8.9,25.4,0,0,24235,-1877,0,0,7,165,0,4,1,1617
6,62,3,George,Boyd,3,40,TRUE,90,270,37,37.8,46,11.3,29.7,0,0,22744,-2100,0,0,6,164,0,7,0,1617
7,62,3,George,Boyd,2,75,TRUE,90,270,39,40.2,77,13,13.6,0,0,20549,-2592,0,0,7,163,0,4,1,1617
8,62,3,George,Boyd,2,46,FALSE,80,270,37,35.2,48,9.3,10,0,0,18378,-2427,0,0,7,161,0,4,1,1617
16,62,3,George,Boyd,2,45,FALSE,75,256,39,47.2,38,9.5,9.1,1,0,12463,-278,1,0,10,153,0,6,0,1617
17,62,3,George,Boyd,2,86,FALSE,82,241,40,41.4,28,7.9,8.9,1,0,12816,111,1,0,10,153,0,5,0,1617
18,62,3,George,Boyd,2,28,TRUE,90,247,42,46.6,44,9.6,4.9,1,0,13253,189,1,0,10,153,0,5,0,1617
19,62,3,George,Boyd,2,24,TRUE,90,247,27,21.2,35,6.2,5.2,1,0,14049,542,0,0,6,153,0,3,1,1617
20,62,3,George,Boyd,2,78,FALSE,90,262,38,32.6,39,9.8,25.9,1,0,14991,731,0,0,6,153,0,3,1,1617
21,62,3,George,Boyd,6,46,TRUE,90,270,35,29.6,27,8.3,25.9,1,0,15619,474,0,0,6,153,0,3,1,1617
22,62,3,George,Boyd,2,75,FALSE,90,270,50,35.2,28,9.8,34.5,0,0,15588,-154,0,1,10,153,0,3,1,1617
23,62,3,George,Boyd,3,44,TRUE,90,270,47,36.4,28,9.3,28,0,0,15379,-408,0,1,10,153,0,4,1,1617
24,62,3,George,Boyd,2,40,FALSE,85,270,48,31.8,27,9.8,39.8,0,0,16250,551,0,1,11,153,0,2,2,1617
25,62,3,George,Boyd,2,93,TRUE,90,265,38,25.2,15,7.9,39.5,0,0,17591,1033,0,0,7,153,0,4,1,1617
26,62,3,George,Boyd,2,34,FALSE,90,265,29,14.2,27,8,40.3,0,0,18624,740,0,0,7,153,0,3,1,1617
27,62,3,George,Boyd,2,41,FALSE,90,265,28,19,35,9.1,37.6,0,0,19023,169,0,0,6,153,0,4,0,1617
28,62,3,George,Boyd,2,76,FALSE,72,270,23,14,33,7.4,27.6,0,0,19291,42,0,0,6,153,0,5,0,1617
29,62,3,George,Boyd,3,24,FALSE,73,252,24,16.2,19,5.8,22.9,0,0,20020,526,0,0,6,153,0,6,0,1617
30,62,3,George,Boyd,2,86,TRUE,73,235,25,11.6,25,4.9,12.1,0,0,20605,413,0,0,7,153,0,5,1,1617
31,62,3,George,Boyd,8,44,TRUE,90,218,22,13,41,7.8,23.8,0,0,21079,269,0,0,7,153,0,3,1,1617
32,62,3,George,Boyd,3,28,FALSE,90,236,39,49.4,68,14.4,26.5,1,0,21224,-8,1,0,13,153,0,1,2,1617
33,62,3,George,Boyd,2,61,FALSE,90,253,47,56.4,53,13.8,28.8,1,0,22657,1277,1,0,13,153,0,1,2,1617
34,62,3,George,Boyd,2,69,TRUE,61,270,51,59.6,41,12.9,28.5,1,0,24159,1364,1,0,13,153,0,3,2,1617
35,62,3,George,Boyd,7,41,FALSE,90,241,28,18.2,20,5.1,15,0,0,25317,987,0,0,7,153,0,5,1,1617
36,62,3,George,Boyd,2,45,TRUE,82,241,44,33.4,17,8,31.3,0,0,25091,-402,0,1,11,153,0,5,1,1617
37,62,3,George,Boyd,1,46,FALSE,54,233,41,29.8,35,10,37.1,0,0,26806,1524,0,1,11,153,0,4,1,1617
4,276,2,George,Friend,1,41,TRUE,90,180,35,47.6,46,10.8,13.7,0,0,604152,-15270,0,0,4,135,0,2,0,1617
5,276,2,George,Friend,4,61,FALSE,90,180,29,51.6,52,12.9,25.5,0,0,564181,-49710,0,0,3,135,0,3,0,1617
6,276,2,George,Friend,0,86,TRUE,90,180,42,49.2,32,10.7,26,0,0,506413,-60137,0,1,5,135,0,5,0,1617
7,276,2,George,Friend,2,45,FALSE,90,270,47,60.6,32,12,27.2,1,0,445825,-61528,0,1,5,135,0,7,0,1617
8,276,2,George,Friend,4,40,TRUE,90,270,46,60.8,0,7.6,14.5,1,0,411682,-34875,0,1,6,135,0,6,0,1617
9,276,2,George,Friend,6,75,FALSE,90,270,44,66,2,10.1,32.6,1,0,381296,-31140,0,0,6,135,0,4,0,1617
10,276,2,George,Friend,7,46,TRUE,90,270,62,58.6,6,9.7,31.9,0,0,363038,-18818,0,0,12,134,0,2,1,1617
11,276,2,George,Friend,7,78,FALSE,90,270,79,57.8,11,10.1,31.8,0,0,354087,-9731,0,0,17,133,0,1,2,1617
22,276,2,George,Friend,1,45,TRUE,90,237,46,45.2,40,10.6,21.1,0,0,386208,-595,0,0,8,132,0,2,1,1617
35,276,2,George,Friend,4,78,TRUE,90,254,41,43.2,4,6.6,18.1,2,0,253484,6539,0,0,6,126,0,6,1,1617
36,276,2,George,Friend,1,93,FALSE,90,270,46,51,21,9.1,18.6,2,0,256338,7170,0,1,9,126,0,6,1,1617
37,276,2,George,Friend,1,46,TRUE,90,270,54,51,21,9.1,19,1,0,252879,881,0,1,11,126,0,5,1,1617
38,276,2,George,Friend,1,76,FALSE,90,270,31,42.2,49,10.6,15.4,0,0,247881,-5074,0,1,6,126,0,7,0,1617
4,485,3,Georginio,Wijnaldum,5,44,TRUE,75,267,46,46.6,36,16.4,81,0,0,401201,-29481,0,1,9,239,0,6,0,1617
5,485,3,Georginio,Wijnaldum,2,93,FALSE,89,255,49,54,37,18.5,93.7,0,0,364726,-48782,0,1,9,238,0,4,0,1617
6,485,3,Georginio,Wijnaldum,2,34,TRUE,90,254,51,58.6,46,16.6,61.3,0,0,319808,-50230,0,1,9,236,0,3,0,1617
7,485,3,Georginio,Wijnaldum,2,41,FALSE,84,254,53,63.8,70,19.4,59.5,0,0,283494,-39372,0,1,9,235,0,3,0,1617
14,485,3,Georginio,Wijnaldum,2,46,FALSE,90,208,54,59.4,60,18.4,63.6,1,0,169356,-3646,1,0,11,226,0,1,2,1617
15,485,3,Georginio,Wijnaldum,2,45,TRUE,90,270,50,32.4,43,12.4,48.3,0,0,170875,927,0,0,8,225,0,4,2,1617
16,485,3,Georginio,Wijnaldum,3,28,FALSE,86,270,41,20.2,90,14.7,36.4,0,0,171799,495,0,0,7,225,0,6,1,1617
17,485,3,Georginio,Wijnaldum,3,61,FALSE,90,266,40,19.4,68,13.4,46.3,0,0,171874,-269,0,0,7,225,0,6,1,1617
18,485,3,Georginio,Wijnaldum,2,44,TRUE,90,266,37,16,71,13.6,48,0,0,168562,-3574,0,0,8,225,0,2,2,1617
19,485,3,Georginio,Wijnaldum,11,78,TRUE,90,266,35,22,27,10.5,55.1,0,0,165517,-3301,0,0,8,225,0,1,2,1617
20,485,3,Georginio,Wijnaldum,2,24,FALSE,72,270,57,55.4,45,14.2,40.7,0,0,162852,-2944,1,0,16,225,0,1,2,1617
21,485,3,Georginio,Wijnaldum,1,69,FALSE,90,252,53,56.2,49,15.6,50.5,0,0,163115,-128,1,0,15,225,0,2,1,1617
22,485,3,Georginio,Wijnaldum,5,41,TRUE,90,252,56,53.2,72,15,24.9,1,0,164684,716,1,0,14,225,0,2,1,1617
23,485,3,Georginio,Wijnaldum,10,93,TRUE,90,252,41,35,52,13.6,49.3,1,0,166666,953,0,1,8,225,0,5,0,1617
25,485,3,Georginio,Wijnaldum,7,86,TRUE,90,180,54,72,28,14.5,44.6,0,0,169066,1610,1,1,15,225,0,4,0,1617
26,485,3,Georginio,Wijnaldum,2,44,FALSE,90,180,57,74,34,14.3,35.1,0,0,170392,437,1,1,17,225,0,1,1,1617
27,485,3,Georginio,Wijnaldum,8,75,TRUE,90,180,40,38.6,32,10.2,31.9,0,0,173651,2171,0,1,9,225,0,3,1,1617
28,485,3,Georginio,Wijnaldum,7,40,TRUE,90,270,70,79.2,66,19.4,49,0,0,172588,-1988,1,1,17,225,0,4,1,1617
29,485,3,Georginio,Wijnaldum,2,78,FALSE,90,270,67,89.2,96,22.2,36.7,0,0,185113,11525,2,0,17,225,0,5,0,1617
30,485,3,Georginio,Wijnaldum,2,61,TRUE,90,270,66,89,78,20.5,38,0,0,197742,11834,2,0,17,225,0,3,0,1617
31,485,3,Georginio,Wijnaldum,5,46,TRUE,90,270,50,56,48,14.3,38.9,0,0,216328,17316,1,0,11,225,0,3,0,1617
32,485,3,Georginio,Wijnaldum,5,44,FALSE,90,270,49,41.4,41,13.5,52.6,0,0,224822,7485,0,1,9,225,0,4,0,1617
33,485,3,Georginio,Wijnaldum,3,45,FALSE,90,270,50,41.8,36,13.2,53.8,0,0,233104,7367,0,2,12,225,0,4,0,1617
34,485,3,Georginio,Wijnaldum,3,41,TRUE,90,270,51,48,40,14.3,54.6,0,0,236227,2536,0,2,13,225,0,3,1,1617
35,485,3,Georginio,Wijnaldum,3,40,FALSE,90,270,52,44.2,29,14.7,73.4,0,0,234899,-1966,0,1,11,225,0,3,1,1617
36,485,3,Georginio,Wijnaldum,3,46,TRUE,86,270,50,40.8,38,15.1,71.6,0,0,230226,-5258,0,0,9,225,0,2,2,1617
37,485,3,Georginio,Wijnaldum,11,45,FALSE,90,266,48,29,38,13.7,69.9,0,0,223680,-6982,0,0,9,225,0,2,2,1617
38,485,3,Georginio,Wijnaldum,14,28,TRUE,90,266,62,50,44,15.1,56.8,0,0,216004,-7997,0,2,17,225,0,0,3,1617
4,334,3,Giannelli,Imbula,2,86,TRUE,70,238,37,22.6,13,6.2,26.7,0,0,37922,-66,0,0,7,150,0,4,0,1617
15,334,3,Giannelli,Imbula,2,75,FALSE,90,180,25,17.2,7,4.9,24.9,1,0,21800,-247,0,0,5,138,0,0,2,1617
17,334,3,Giannelli,Imbula,5,44,TRUE,90,180,25,20.8,5,4.5,19.6,1,0,21861,30,0,0,4,138,0,3,1,1617
18,334,3,Giannelli,Imbula,0,76,FALSE,90,180,40,22.2,17,8.6,46.9,0,0,21793,-116,0,1,7,138,0,5,0,1617
4,329,3,Glenn,Whelan,1,86,TRUE,66,270,49,54.6,10,10.7,42.2,0,0,106444,-1717,0,0,7,135,0,6,0,1617
5,329,3,Glenn,Whelan,2,41,FALSE,90,246,36,38.8,18,8.4,27.7,1,0,106924,-4454,0,0,5,135,0,8,0,1617
6,329,3,Glenn,Whelan,1,45,TRUE,90,246,30,42.4,18,10.9,49.2,1,0,102240,-6334,0,0,5,135,0,8,0,1617
7,329,3,Glenn,Whelan,2,69,FALSE,90,246,27,47.4,8,8.7,32.4,2,0,97737,-5345,0,0,4,134,0,8,0,1617
8,329,3,Glenn,Whelan,3,24,TRUE,90,270,35,63.4,2,11.7,52.4,1,0,95037,-3209,0,0,5,133,0,6,0,1617
9,329,3,Glenn,Whelan,3,34,FALSE,90,270,39,56.8,2,11.5,56.7,1,0,94955,-689,0,0,6,132,0,2,1,1617
10,329,3,Glenn,Whelan,2,41,TRUE,90,270,47,51.8,4,12,64,0,0,94622,-791,0,0,8,132,0,1,2,1617
11,329,3,Glenn,Whelan,0,45,FALSE,70,270,47,42.6,2,9.9,53.9,0,0,95384,304,0,0,8,132,0,1,2,1617
18,329,3,Glenn,Whelan,2,76,FALSE,65,180,25,34.4,12,7.2,25.2,0,0,83499,-2132,0,0,5,132,0,2,1,1617
23,329,3,Glenn,Whelan,2,61,TRUE,90,187,32,39.6,0,5.5,15.3,0,0,82348,255,0,0,5,129,0,2,0,1617
24,329,3,Glenn,Whelan,2,45,FALSE,90,270,47,42.6,0,7.6,33.2,0,0,83281,661,0,0,6,129,0,3,0,1617
25,329,3,Glenn,Whelan,3,41,TRUE,90,270,50,41,0,8,38.6,0,0,84030,589,0,0,6,129,0,3,0,1617
26,329,3,Glenn,Whelan,1,86,FALSE,81,270,47,30.6,2,7.4,41.2,0,0,85516,1320,0,0,7,129,0,2,1,1617
27,329,3,Glenn,Whelan,8,28,TRUE,90,261,39,30.8,2,6,26.7,1,0,86938,1245,0,0,6,129,0,5,1,1617
27,329,3,Glenn,Whelan,8,28,TRUE,90,261,57,55.6,2,12.4,65.4,1,0,91096,3971,0,1,12,129,0,4,2,1617
38,329,3,Glenn,Whelan,2,46,FALSE,90,259,46,29.6,3,6.5,31.9,0,0,91133,-2119,0,0,7,129,0,6,1,1617
7,325,2,Glen,Johnson,2,69,FALSE,90,180,24,29.4,27,8.5,28.5,0,0,14094,-1502,0,0,2,145,0,5,0,1617
15,325,2,Glen,Johnson,1,75,FALSE,90,214,63,44.4,18,6.6,2.8,0,0,11761,1894,0,0,16,141,0,0,2,1617
16,325,2,Glen,Johnson,6,46,TRUE,90,270,68,48.6,18,7.4,6.5,0,0,15268,3047,0,0,16,141,0,3,2,1617
17,325,2,Glen,Johnson,0,44,TRUE,90,270,69,51.4,8,6.5,5.4,0,0,18813,3014,0,0,14,141,0,3,2,1617
18,325,2,Glen,Johnson,0,76,FALSE,90,270,56,55.6,19,10.6,31.8,1,0,22052,2695,0,0,7,141,0,5,1,1617
19,325,2,Glen,Johnson,0,93,FALSE,90,270,58,57,19,10.4,28.7,1,0,25567,2895,0,0,6,141,0,6,1,1617
20,325,2,Glen,Johnson,6,40,TRUE,90,270,41,47.2,19,9.5,28.9,1,0,28692,2509,0,0,0,141,0,10,0,1617
21,325,2,Glen,Johnson,2,24,FALSE,90,270,53,43,8,5.4,3.1,0,0,30081,890,0,0,6,141,0,8,1,1617
22,325,2,Glen,Johnson,2,69,TRUE,90,270,55,50,8,7.6,17.5,0,0,30345,-28,0,0,8,141,0,5,1,1617
33,325,2,Glen,Johnson,2,34,TRUE,90,180,26,34.4,0,4.7,12.7,0,0,19266,-533,0,0,2,141,0,4,0,1617
34,325,2,Glen,Johnson,1,41,FALSE,90,180,30,30,0,4.7,17.1,0,0,19378,73,0,0,3,141,0,3,0,1617
35,325,2,Glen,Johnson,6,45,TRUE,90,270,40,38,2,6.4,24.2,0,0,19501,69,0,0,4,141,0,5,0,1617
36,325,2,Glen,Johnson,1,46,FALSE,90,270,54,44.4,12,10.6,50.4,0,0,19712,145,0,0,9,141,0,3,1,1617
37,325,2,Glen,Johnson,0,75,TRUE,90,270,51,41.8,14,10.6,50.7,0,0,19782,12,0,0,8,141,0,4,1,1617
15,231,3,Gnegneri Yaya,Touré,1,44,FALSE,33,195,66,86.2,106,22.5,33.3,0,0,171708,57113,2,0,18,229,0,3,0,1617
18,231,3,Gnegneri Yaya,Touré,11,34,FALSE,90,213,41,38.4,43,12.5,43.3,1,0,170895,-35923,0,0,5,225,0,2,1,1617
19,231,3,Gnegneri Yaya,Touré,2,76,FALSE,88,270,74,90.6,62,21.9,66.5,1,0,147424,-24562,1,0,15,222,0,1,2,1617
20,231,3,Gnegneri Yaya,Touré,1,40,TRUE,90,268,66,90,59,22.2,72.6,1,0,147455,-1421,1,0,14,220,0,2,1,1617
21,231,3,Gnegneri Yaya,Touré,2,61,FALSE,90,268,63,86,35,19.8,76.5,1,0,158581,9615,1,0,14,219,0,2,1,1617
